  3424
   1619.9   0.19181   0.00163
   1620.4   0.19192   0.00199
   1620.9   0.19196   0.00213
   1621.4   0.19184   0.00196
   1621.9   0.19177   0.00200
   1622.4   0.19170   0.00203
   1622.9   0.19168   0.00213
   1623.4   0.19186   0.00212
   1623.9   0.19200   0.00227
   1624.4   0.19201   0.00256
   1624.9   0.19192   0.00226
   1625.5   0.19206   0.00177
   1626.0   0.19209   0.00181
   1626.5   0.19212   0.00192
   1627.0   0.19213   0.00203
   1627.5   0.19213   0.00233
   1628.0   0.19218   0.00243
   1628.5   0.19198   0.00219
   1629.0   0.19196   0.00201
   1629.6   0.19198   0.00183
   1630.1   0.19192   0.00179
   1630.6   0.19199   0.00201
   1631.1   0.19221   0.00227
   1631.6   0.19223   0.00217
   1632.1   0.19205   0.00192
   1632.6   0.19213   0.00224
   1633.1   0.19224   0.00247
   1633.7   0.19229   0.00216
   1634.2   0.19227   0.00207
   1634.7   0.19213   0.00215
   1635.2   0.19199   0.00219
   1635.7   0.19200   0.00209
   1636.2   0.19224   0.00178
   1636.8   0.19237   0.00170
   1637.3   0.19230   0.00177
   1637.8   0.19222   0.00185
   1638.3   0.19226   0.00206
   1638.8   0.19232   0.00200
   1639.3   0.19223   0.00206
   1639.9   0.19225   0.00204
   1640.4   0.19251   0.00190
   1640.9   0.19251   0.00181
   1641.4   0.19256   0.00200
   1641.9   0.19243   0.00187
   1642.5   0.19231   0.00189
   1643.0   0.19243   0.00204
   1643.5   0.19236   0.00192
   1644.0   0.19227   0.00183
   1644.5   0.19239   0.00181
   1645.1   0.19248   0.00169
   1645.6   0.19247   0.00171
   1646.1   0.19253   0.00173
   1646.6   0.19260   0.00181
   1647.2   0.19267   0.00214
   1647.7   0.19256   0.00216
   1648.2   0.19239   0.00192
   1648.7   0.19243   0.00177
   1649.3   0.19249   0.00197
   1649.8   0.19249   0.00229
   1650.3   0.19256   0.00235
   1650.8   0.19236   0.00226
   1651.3   0.19230   0.00196
   1651.9   0.19236   0.00169
   1652.4   0.19249   0.00197
   1652.9   0.19262   0.00203
   1653.4   0.19265   0.00196
   1654.0   0.19268   0.00215
   1654.5   0.19276   0.00231
   1655.0   0.19284   0.00230
   1655.6   0.19274   0.00196
   1656.1   0.19280   0.00182
   1656.6   0.19278   0.00203
   1657.2   0.19267   0.00199
   1657.7   0.19265   0.00206
   1658.2   0.19279   0.00202
   1658.7   0.19273   0.00202
   1659.3   0.19281   0.00213
   1659.8   0.19300   0.00196
   1660.3   0.19282   0.00176
   1660.9   0.19272   0.00191
   1661.4   0.19289   0.00196
   1661.9   0.19295   0.00176
   1662.5   0.19270   0.00172
   1663.0   0.19254   0.00178
   1663.5   0.19252   0.00182
   1664.1   0.19259   0.00179
   1664.6   0.19272   0.00193
   1665.1   0.19289   0.00206
   1665.7   0.19294   0.00186
   1666.2   0.19286   0.00191
   1666.7   0.19284   0.00207
   1667.3   0.19290   0.00195
   1667.8   0.19287   0.00201
   1668.3   0.19279   0.00206
   1668.9   0.19269   0.00214
   1669.4   0.19267   0.00216
   1670.0   0.19264   0.00193
   1670.5   0.19271   0.00187
   1671.0   0.19275   0.00206
   1671.6   0.19267   0.00217
   1672.1   0.19269   0.00204
   1672.7   0.19270   0.00213
   1673.2   0.19264   0.00213
   1673.7   0.19269   0.00184
   1674.3   0.19272   0.00161
   1674.8   0.19283   0.00172
   1675.4   0.19286   0.00185
   1675.9   0.19293   0.00181
   1676.4   0.19293   0.00194
   1677.0   0.19282   0.00213
   1677.5   0.19291   0.00211
   1678.1   0.19292   0.00188
   1678.6   0.19293   0.00181
   1679.2   0.19287   0.00190
   1679.7   0.19285   0.00197
   1680.3   0.19281   0.00193
   1680.8   0.19270   0.00196
   1681.3   0.19277   0.00169
   1681.9   0.19281   0.00165
   1682.4   0.19285   0.00188
   1683.0   0.19284   0.00200
   1683.5   0.19284   0.00207
   1684.1   0.19282   0.00209
   1684.6   0.19286   0.00205
   1685.2   0.19284   0.00196
   1685.7   0.19278   0.00195
   1686.3   0.19266   0.00180
   1686.8   0.19275   0.00172
   1687.3   0.19284   0.00166
   1687.9   0.19279   0.00179
   1688.4   0.19275   0.00183
   1689.0   0.19295   0.00191
   1689.6   0.19303   0.00190
   1690.1   0.19305   0.00185
   1690.7   0.19301   0.00200
   1691.2   0.19307   0.00195
   1691.8   0.19311   0.00197
   1692.3   0.19307   0.00217
   1692.9   0.19302   0.00183
   1693.4   0.19298   0.00179
   1694.0   0.19300   0.00192
   1694.5   0.19304   0.00190
   1695.1   0.19304   0.00189
   1695.6   0.19314   0.00197
   1696.2   0.19321   0.00204
   1696.7   0.19312   0.00223
   1697.3   0.19304   0.00217
   1697.8   0.19307   0.00204
   1698.4   0.19304   0.00198
   1699.0   0.19302   0.00184
   1699.5   0.19309   0.00171
   1700.1   0.19317   0.00175
   1700.6   0.19313   0.00183
   1701.2   0.19291   0.00195
   1701.8   0.19283   0.00190
   1702.3   0.19307   0.00175
   1702.9   0.19320   0.00177
   1703.4   0.19324   0.00183
   1704.0   0.19330   0.00166
   1704.6   0.19319   0.00167
   1705.1   0.19314   0.00178
   1705.7   0.19312   0.00186
   1706.2   0.19320   0.00188
   1706.8   0.19315   0.00166
   1707.4   0.19296   0.00170
   1707.9   0.19282   0.00183
   1708.5   0.19283   0.00175
   1709.1   0.19294   0.00168
   1709.6   0.19287   0.00172
   1710.2   0.19297   0.00158
   1710.7   0.19308   0.00157
   1711.3   0.19302   0.00157
   1711.9   0.19308   0.00168
   1712.4   0.19318   0.00171
   1713.0   0.19310   0.00184
   1713.6   0.19304   0.00185
   1714.1   0.19320   0.00173
   1714.7   0.19347   0.00183
   1715.3   0.19334   0.00188
   1715.8   0.19322   0.00168
   1716.4   0.19317   0.00168
   1717.0   0.19312   0.00181
   1717.5   0.19314   0.00178
   1718.1   0.19336   0.00195
   1718.7   0.19339   0.00205
   1719.3   0.19333   0.00179
   1719.8   0.19327   0.00173
   1720.4   0.19321   0.00156
   1721.0   0.19324   0.00137
   1721.5   0.19321   0.00149
   1722.1   0.19319   0.00175
   1722.7   0.19318   0.00186
   1723.3   0.19319   0.00184
   1723.8   0.19345   0.00175
   1724.4   0.19347   0.00147
   1725.0   0.19339   0.00140
   1725.5   0.19346   0.00147
   1726.1   0.19352   0.00168
   1726.7   0.19360   0.00192
   1727.3   0.19364   0.00191
   1727.8   0.19347   0.00182
   1728.4   0.19335   0.00181
   1729.0   0.19334   0.00171
   1729.6   0.19343   0.00169
   1730.2   0.19360   0.00168
   1730.7   0.19357   0.00157
   1731.3   0.19361   0.00152
   1731.9   0.19369   0.00161
   1732.5   0.19374   0.00161
   1733.0   0.19371   0.00162
   1733.6   0.19360   0.00186
   1734.2   0.19371   0.00189
   1734.8   0.19378   0.00167
   1735.4   0.19367   0.00156
   1735.9   0.19368   0.00154
   1736.5   0.19366   0.00153
   1737.1   0.19364   0.00155
   1737.7   0.19366   0.00173
   1738.3   0.19360   0.00179
   1738.8   0.19355   0.00163
   1739.4   0.19366   0.00174
   1740.0   0.19372   0.00175
   1740.6   0.19359   0.00178
   1741.2   0.19357   0.00170
   1741.8   0.19366   0.00167
   1742.4   0.19381   0.00162
   1742.9   0.19381   0.00144
   1743.5   0.19366   0.00156
   1744.1   0.19371   0.00178
   1744.7   0.19391   0.00150
   1745.3   0.19393   0.00122
   1745.9   0.19385   0.00156
   1746.5   0.19364   0.00177
   1747.1   0.19363   0.00176
   1747.6   0.19373   0.00169
   1748.2   0.19380   0.00166
   1748.8   0.19381   0.00152
   1749.4   0.19375   0.00160
   1750.0   0.19375   0.00182
   1750.6   0.19380   0.00174
   1751.2   0.19382   0.00161
   1751.8   0.19377   0.00154
   1752.4   0.19369   0.00145
   1753.0   0.19367   0.00140
   1753.6   0.19368   0.00138
   1754.2   0.19377   0.00144
   1754.7   0.19399   0.00138
   1755.3   0.19405   0.00146
   1755.9   0.19400   0.00150
   1756.5   0.19415   0.00151
   1757.1   0.19411   0.00168
   1757.7   0.19401   0.00164
   1758.3   0.19393   0.00170
   1758.9   0.19391   0.00162
   1759.5   0.19405   0.00142
   1760.1   0.19408   0.00143
   1760.7   0.19391   0.00163
   1761.3   0.19391   0.00165
   1761.9   0.19397   0.00145
   1762.5   0.19405   0.00145
   1763.1   0.19417   0.00161
   1763.7   0.19412   0.00165
   1764.3   0.19409   0.00158
   1764.9   0.19418   0.00167
   1765.5   0.19417   0.00178
   1766.1   0.19408   0.00181
   1766.7   0.19415   0.00169
   1767.3   0.19430   0.00160
   1767.9   0.19432   0.00158
   1768.5   0.19431   0.00154
   1769.1   0.19434   0.00148
   1769.7   0.19435   0.00162
   1770.3   0.19432   0.00169
   1770.9   0.19431   0.00165
   1771.5   0.19429   0.00162
   1772.1   0.19440   0.00144
   1772.7   0.19435   0.00143
   1773.3   0.19427   0.00162
   1773.9   0.19425   0.00180
   1774.6   0.19427   0.00176
   1775.2   0.19431   0.00162
   1775.8   0.19449   0.00158
   1776.4   0.19441   0.00146
   1777.0   0.19422   0.00156
   1777.6   0.19437   0.00160
   1778.2   0.19444   0.00147
   1778.8   0.19435   0.00139
   1779.4   0.19441   0.00141
   1780.0   0.19452   0.00148
   1780.7   0.19454   0.00150
   1781.3   0.19447   0.00150
